,ASOS_Name,ASOS_Price (£),ASOS_URL_Link,HnM_Name,HnM_Price (£),HnM_Color,HnM_Category,HnM_URL_Link
0,The Couch Potato's Guide to Getting Fit Book,8.99,https://www.asos.com/books/the-couch-potatos-guide-to-getting-fit-book/prd/11988550?clr=multi&colourWayId=16351048&SearchQuery=&cid=27110,Cotton T-shirt Regular Fit,3.99,Orange,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0685816010.html
0,The Couch Potato's Guide to Getting Fit Book,8.99,https://www.asos.com/books/the-couch-potatos-guide-to-getting-fit-book/prd/11988550?clr=multi&colourWayId=16351048&SearchQuery=&cid=27110,Cotton T-shirt Regular Fit,3.99,Apricot,men_tshirtstanks_shortsleeve,https://www2.hm.com/en_gb/productpage.0685816016.html
0,ASOS DESIGN fleur de lis crystal style collar tips in silver,8.0,https://www.asos.com/asos-design/asos-design-fleur-de-lis-crystal-style-collar-tips-in-silver/prd/12030045?clr=silver&colourWayId=16411463&SearchQuery=&cid=27110,Shawl-collar jumper,24.99,Dark blue,men_cardigansjumpers_jumpers,https://www2.hm.com/en_gb/productpage.0708327002.html
0,New Balance 501 trainers in white,44.33,https://www.asos.com/new-balance/new-balance-501-trainers-in-white/prd/12208853?clr=white&colourWayId=16372648&SearchQuery=&cid=27110,Trainers,19.99,White,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0494088022.html
0,New Balance 501 trainers in white,44.33,https://www.asos.com/new-balance/new-balance-501-trainers-in-white/prd/12208853?clr=white&colourWayId=16372648&SearchQuery=&cid=27110,Trainers,39.99,White,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0522678003.html
0,New Balance 501 trainers in white,44.33,https://www.asos.com/new-balance/new-balance-501-trainers-in-white/prd/12208853?clr=white&colourWayId=16372648&SearchQuery=&cid=27110,Trainers,19.99,White,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0494088003.html
0,New Balance 501 trainers in white,44.33,https://www.asos.com/new-balance/new-balance-501-trainers-in-white/prd/12208853?clr=white&colourWayId=16372648&SearchQuery=&cid=27110,Trainers,19.99,Black,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0494088019.html
0,New Balance 501 trainers in white,44.33,https://www.asos.com/new-balance/new-balance-501-trainers-in-white/prd/12208853?clr=white&colourWayId=16372648&SearchQuery=&cid=27110,Trainers,49.99,White,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0538358016.html
0,New Balance 501 trainers in white,44.33,https://www.asos.com/new-balance/new-balance-501-trainers-in-white/prd/12208853?clr=white&colourWayId=16372648&SearchQuery=&cid=27110,Trainers,24.99,Black,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0671809004.html
0,New Balance 501 trainers in white,44.33,https://www.asos.com/new-balance/new-balance-501-trainers-in-white/prd/12208853?clr=white&colourWayId=16372648&SearchQuery=&cid=27110,Trainers,24.99,White,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0671809006.html
0,New Balance 501 trainers in white,44.33,https://www.asos.com/new-balance/new-balance-501-trainers-in-white/prd/12208853?clr=white&colourWayId=16372648&SearchQuery=&cid=27110,Trainers,79.99,Dark blue,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0532102012.html
0,New Balance 501 trainers in white,44.33,https://www.asos.com/new-balance/new-balance-501-trainers-in-white/prd/12208853?clr=white&colourWayId=16372648&SearchQuery=&cid=27110,Trainers,49.99,Light grey,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0538358018.html
0,New Balance 501 trainers in white,44.33,https://www.asos.com/new-balance/new-balance-501-trainers-in-white/prd/12208853?clr=white&colourWayId=16372648&SearchQuery=&cid=27110,Trainers,49.99,Black/Leather,men_shoes_premium_quality,https://www2.hm.com/en_gb/productpage.0677993002.html
0,New Balance 501 trainers in white,44.33,https://www.asos.com/new-balance/new-balance-501-trainers-in-white/prd/12208853?clr=white&colourWayId=16372648&SearchQuery=&cid=27110,Trainers,79.99,Black,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0532102013.html
0,New Balance 501 trainers in white,44.33,https://www.asos.com/new-balance/new-balance-501-trainers-in-white/prd/12208853?clr=white&colourWayId=16372648&SearchQuery=&cid=27110,Trainers,19.99,Brown,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0494088014.html
0,New Balance 501 trainers in white,44.33,https://www.asos.com/new-balance/new-balance-501-trainers-in-white/prd/12208853?clr=white&colourWayId=16372648&SearchQuery=&cid=27110,Trainers,24.99,Light beige,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0671809008.html
0,New Balance 501 trainers in white,44.33,https://www.asos.com/new-balance/new-balance-501-trainers-in-white/prd/12208853?clr=white&colourWayId=16372648&SearchQuery=&cid=27110,Trainers,49.99,Dark blue,men_shoes_sneakers,https://www2.hm.com/en_gb/productpage.0538358020.html
